source,target,correlation,abs_correlation,interaction,relation,edge_width
Smp_176260.1,Smp_332600.2,-0.9713564676415656,0.9713564676415656,coexpressao_negativa,negativa,0.9713564676415656
Smp_176260.1,Smp_154900.1,-0.9944478127966989,0.9944478127966989,coexpressao_negativa,negativa,0.9944478127966989
Smp_176260.1,Smp_055870.2,-0.9927398337094299,0.9927398337094299,coexpressao_negativa,negativa,0.9927398337094299
Smp_176260.1,Smp_203090.1,-0.9878546395757677,0.9878546395757677,coexpressao_negativa,negativa,0.9878546395757677
Smp_335380.1,Smp_194370.1,-0.995670936502116,0.995670936502116,coexpressao_negativa,negativa,0.995670936502116
Smp_335380.1,Smp_149380.2,-0.9886352376081772,0.9886352376081772,coexpressao_negativa,negativa,0.9886352376081772
Smp_335380.1,Smp_063530.2,-0.9925194983468055,0.9925194983468055,coexpressao_negativa,negativa,0.9925194983468055
Smp_335380.1,Smp_004690.2,-0.9985752775225549,0.9985752775225549,coexpressao_negativa,negativa,0.9985752775225549
Smp_335380.1,Smp_041500.2,-0.997223894454775,0.997223894454775,coexpressao_negativa,negativa,0.997223894454775
Smp_335380.1,Smp_127870.1,-0.986128415177073,0.986128415177073,coexpressao_negativa,negativa,0.986128415177073
Smp_335380.1,Smp_244860.1,-0.9905220394402429,0.9905220394402429,coexpressao_negativa,negativa,0.9905220394402429
Smp_019690.2,Smp_130470.2,-0.9827106988959383,0.9827106988959383,coexpressao_negativa,negativa,0.9827106988959383
Smp_019690.2,Smp_347900.1,-0.9877630491950619,0.9877630491950619,coexpressao_negativa,negativa,0.9877630491950619
Smp_019690.2,Smp_347560.1,-0.9909890320037225,0.9909890320037225,coexpressao_negativa,negativa,0.9909890320037225
Smp_019690.2,Smp_317240.1,-0.975501188155753,0.975501188155753,coexpressao_negativa,negativa,0.975501188155753
Smp_019690.2,Smp_200460.1,-0.9946941027049463,0.9946941027049463,coexpressao_negativa,negativa,0.9946941027049463
Smp_131680.2,Smp_032670.1,-0.9943850014148139,0.9943850014148139,coexpressao_negativa,negativa,0.9943850014148139
Smp_131680.2,Smp_082410.1,-0.9747306428914692,0.9747306428914692,coexpressao_negativa,negativa,0.9747306428914692
Smp_131680.2,Smp_000790.1,-0.9795815043133315,0.9795815043133315,coexpressao_negativa,negativa,0.9795815043133315
Smp_131680.2,Smp_340300.2,-0.9873453738766825,0.9873453738766825,coexpressao_negativa,negativa,0.9873453738766825
Smp_130470.2,Smp_032670.1,-0.9785327989848706,0.9785327989848706,coexpressao_negativa,negativa,0.9785327989848706
Smp_130470.2,Smp_043500.2,-0.9777819020681696,0.9777819020681696,coexpressao_negativa,negativa,0.9777819020681696
Smp_130470.2,Smp_082410.1,-0.9907696804967943,0.9907696804967943,coexpressao_negativa,negativa,0.9907696804967943
Smp_130470.2,Smp_328360.1,-0.9841603665255418,0.9841603665255418,coexpressao_negativa,negativa,0.9841603665255418
Smp_130470.2,Smp_150000.1,-0.9944612334205007,0.9944612334205007,coexpressao_negativa,negativa,0.9944612334205007
Smp_307220.3,Smp_314280.1,-0.972942809177911,0.972942809177911,coexpressao_negativa,negativa,0.972942809177911
Smp_307220.3,Smp_322980.1,-0.9782599324147563,0.9782599324147563,coexpressao_negativa,negativa,0.9782599324147563
Smp_335785.1,Smp_010550.1,-0.9991075850360412,0.9991075850360412,coexpressao_negativa,negativa,0.9991075850360412
Smp_335785.1,Smp_212300.2,-0.9931628427989695,0.9931628427989695,coexpressao_negativa,negativa,0.9931628427989695
Smp_335785.1,Smp_214020.2,-0.9884134245075785,0.9884134245075785,coexpressao_negativa,negativa,0.9884134245075785
Smp_310980.1,Smp_152290.1,-0.9808530933068148,0.9808530933068148,coexpressao_negativa,negativa,0.9808530933068148
Smp_192010.1,Smp_054620.3,-0.9709192197366661,0.9709192197366661,coexpressao_negativa,negativa,0.9709192197366661
Smp_192010.1,Smp_058140.3,-0.9877098953802103,0.9877098953802103,coexpressao_negativa,negativa,0.9877098953802103
Smp_349480.1,Smp_170770.1,-0.994644091699301,0.994644091699301,coexpressao_negativa,negativa,0.994644091699301
Smp_318200.2,Smp_335370.1,-0.982638645062523,0.982638645062523,coexpressao_negativa,negativa,0.982638645062523
Smp_318200.2,Smp_170770.2,-0.9933970992281663,0.9933970992281663,coexpressao_negativa,negativa,0.9933970992281663
Smp_318200.2,Smp_211020.1,-0.9775313138474788,0.9775313138474788,coexpressao_negativa,negativa,0.9775313138474788
Smp_181080.2,Smp_048050.2,-0.9976853417866404,0.9976853417866404,coexpressao_negativa,negativa,0.9976853417866404
Smp_335370.1,Smp_061250.2,-0.9764071851318491,0.9764071851318491,coexpressao_negativa,negativa,0.9764071851318491
Smp_022320.2,Smp_146150.1,-0.9761876044250475,0.9761876044250475,coexpressao_negativa,negativa,0.9761876044250475
Smp_022320.2,Smp_046060.2,-0.9770236175319422,0.9770236175319422,coexpressao_negativa,negativa,0.9770236175319422
Smp_022320.2,Smp_173380.1,-0.9721034053973467,0.9721034053973467,coexpressao_negativa,negativa,0.9721034053973467
Smp_088420.1,Smp_314280.1,-0.9796278206566599,0.9796278206566599,coexpressao_negativa,negativa,0.9796278206566599
Smp_088420.1,Smp_322980.1,-0.9943551913859172,0.9943551913859172,coexpressao_negativa,negativa,0.9943551913859172
Smp_201340.1,Smp_332600.2,-0.9717625936530491,0.9717625936530491,coexpressao_negativa,negativa,0.9717625936530491
Smp_170770.1,Smp_154900.1,-0.9739804343331994,0.9739804343331994,coexpressao_negativa,negativa,0.9739804343331994
Smp_170770.1,Smp_203090.1,-0.9775397073529294,0.9775397073529294,coexpressao_negativa,negativa,0.9775397073529294
Smp_331590.1,Smp_154900.1,-0.9702269218447375,0.9702269218447375,coexpressao_negativa,negativa,0.9702269218447375
Smp_331590.1,Smp_055870.2,-0.9930072700573445,0.9930072700573445,coexpressao_negativa,negativa,0.9930072700573445
Smp_331590.1,Smp_203090.1,-0.9988387148935337,0.9988387148935337,coexpressao_negativa,negativa,0.9988387148935337
Smp_332600.2,Smp_040710.2,-0.9982358814491936,0.9982358814491936,coexpressao_negativa,negativa,0.9982358814491936
Smp_332600.2,Smp_314730.1,-0.9835604301025633,0.9835604301025633,coexpressao_negativa,negativa,0.9835604301025633
Smp_332600.2,Smp_058050.1,-0.9923395546482261,0.9923395546482261,coexpressao_negativa,negativa,0.9923395546482261
Smp_332600.2,Smp_061250.2,-0.9742902815410375,0.9742902815410375,coexpressao_negativa,negativa,0.9742902815410375
Smp_332600.2,Smp_141290.1,-0.9701870125615167,0.9701870125615167,coexpressao_negativa,negativa,0.9701870125615167
Smp_062020.1,Smp_347540.2,-0.9832233107154148,0.9832233107154148,coexpressao_negativa,negativa,0.9832233107154148
Smp_062020.1,Smp_328360.1,-0.9804474191164598,0.9804474191164598,coexpressao_negativa,negativa,0.9804474191164598
Smp_062020.1,Smp_150000.1,-0.9832540924250346,0.9832540924250346,coexpressao_negativa,negativa,0.9832540924250346
Smp_032670.1,Smp_000790.2,-0.994742464927119,0.994742464927119,coexpressao_negativa,negativa,0.994742464927119
Smp_032670.1,Smp_244890.1,-0.9865718709226827,0.9865718709226827,coexpressao_negativa,negativa,0.9865718709226827
Smp_032670.1,Smp_130520.4,-0.9949823252942442,0.9949823252942442,coexpressao_negativa,negativa,0.9949823252942442
Smp_032670.1,Smp_304890.2,-0.9748250801634825,0.9748250801634825,coexpressao_negativa,negativa,0.9748250801634825
Smp_032670.1,Smp_317240.1,-0.9894233341303016,0.9894233341303016,coexpressao_negativa,negativa,0.9894233341303016
Smp_032670.1,Smp_200460.1,-0.97160683972531,0.97160683972531,coexpressao_negativa,negativa,0.97160683972531
Smp_032670.1,Smp_336340.1,-0.9989379132168283,0.9989379132168283,coexpressao_negativa,negativa,0.9989379132168283
Smp_168080.2,Smp_154900.1,-0.9941849755729013,0.9941849755729013,coexpressao_negativa,negativa,0.9941849755729013
Smp_168080.2,Smp_055870.2,-0.9872475533391595,0.9872475533391595,coexpressao_negativa,negativa,0.9872475533391595
Smp_168080.2,Smp_203090.1,-0.9953672895085327,0.9953672895085327,coexpressao_negativa,negativa,0.9953672895085327
Smp_043500.2,Smp_347900.1,-0.9842606709544439,0.9842606709544439,coexpressao_negativa,negativa,0.9842606709544439
Smp_043500.2,Smp_347560.1,-0.9945938603952934,0.9945938603952934,coexpressao_negativa,negativa,0.9945938603952934
Smp_043500.2,Smp_317240.1,-0.9750665826943039,0.9750665826943039,coexpressao_negativa,negativa,0.9750665826943039
Smp_043500.2,Smp_200460.1,-0.9932725639800797,0.9932725639800797,coexpressao_negativa,negativa,0.9932725639800797
Smp_040710.2,Smp_054620.3,-0.9839393028439735,0.9839393028439735,coexpressao_negativa,negativa,0.9839393028439735
Smp_146150.1,Smp_314280.1,-0.97876689695663,0.97876689695663,coexpressao_negativa,negativa,0.97876689695663
Smp_146150.1,Smp_322980.1,-0.982711328770631,0.982711328770631,coexpressao_negativa,negativa,0.982711328770631
Smp_194370.1,Smp_323420.1,-0.9853799905860908,0.9853799905860908,coexpressao_negativa,negativa,0.9853799905860908
Smp_194370.1,Smp_055870.2,-0.9921453285760244,0.9921453285760244,coexpressao_negativa,negativa,0.9921453285760244
Smp_194370.1,Smp_203090.1,-0.9711127299340595,0.9711127299340595,coexpressao_negativa,negativa,0.9711127299340595
Smp_343390.1,Smp_007630.2,-0.9980146747946312,0.9980146747946312,coexpressao_negativa,negativa,0.9980146747946312
Smp_343390.1,Smp_337670.1,-0.9935738324170011,0.9935738324170011,coexpressao_negativa,negativa,0.9935738324170011
Smp_313630.1,Smp_334920.1,-0.9807763665965037,0.9807763665965037,coexpressao_negativa,negativa,0.9807763665965037
Smp_320100.1,Smp_137840.2,-0.9840554477006681,0.9840554477006681,coexpressao_negativa,negativa,0.9840554477006681
Smp_320100.1,Smp_058140.3,-0.9764606050149028,0.9764606050149028,coexpressao_negativa,negativa,0.9764606050149028
Smp_304890.1,Smp_245600.2,-0.9801370406619402,0.9801370406619402,coexpressao_negativa,negativa,0.9801370406619402
Smp_331170.2,Smp_302310.2,-0.9922301858809259,0.9922301858809259,coexpressao_negativa,negativa,0.9922301858809259
Smp_246050.3,Smp_046060.2,-0.9845881558884046,0.9845881558884046,coexpressao_negativa,negativa,0.9845881558884046
Smp_171140.1,Smp_245600.2,-0.9981649550777689,0.9981649550777689,coexpressao_negativa,negativa,0.9981649550777689
Smp_149380.2,Smp_302310.2,-0.9716326922784113,0.9716326922784113,coexpressao_negativa,negativa,0.9716326922784113
Smp_149380.2,Smp_055870.2,-0.9872921410814621,0.9872921410814621,coexpressao_negativa,negativa,0.9872921410814621
Smp_149380.2,Smp_203090.1,-0.9788867303209592,0.9788867303209592,coexpressao_negativa,negativa,0.9788867303209592
Smp_335110.1,Smp_335670.1,-0.9746881374766401,0.9746881374766401,coexpressao_negativa,negativa,0.9746881374766401
Smp_334920.1,Smp_345970.1,-0.9717434877961133,0.9717434877961133,coexpressao_negativa,negativa,0.9717434877961133
Smp_347900.1,Smp_082410.1,-0.9785895695768972,0.9785895695768972,coexpressao_negativa,negativa,0.9785895695768972
Smp_347900.1,Smp_169220.1,-0.9896876555128455,0.9896876555128455,coexpressao_negativa,negativa,0.9896876555128455
Smp_347900.1,Smp_328360.1,-0.9972425280897093,0.9972425280897093,coexpressao_negativa,negativa,0.9972425280897093
Smp_347900.1,Smp_150000.1,-0.9868566676998516,0.9868566676998516,coexpressao_negativa,negativa,0.9868566676998516
Smp_010550.1,Smp_193680.1,-0.9912490095849248,0.9912490095849248,coexpressao_negativa,negativa,0.9912490095849248
Smp_010550.1,Smp_341710.1,-0.9757786844374537,0.9757786844374537,coexpressao_negativa,negativa,0.9757786844374537
Smp_170770.2,Smp_344420.1,-0.9790736347630331,0.9790736347630331,coexpressao_negativa,negativa,0.9790736347630331
Smp_170770.2,Smp_061250.2,-0.9852288754883416,0.9852288754883416,coexpressao_negativa,negativa,0.9852288754883416
Smp_130520.1,Smp_046060.2,-0.9918396777849567,0.9918396777849567,coexpressao_negativa,negativa,0.9918396777849567
Smp_302270.1,Smp_302310.2,-0.991084438207885,0.991084438207885,coexpressao_negativa,negativa,0.991084438207885
Smp_316910.1,Smp_071590.1,-0.9952342908274302,0.9952342908274302,coexpressao_negativa,negativa,0.9952342908274302
Smp_316910.1,Smp_244440.1,-0.9844802065062944,0.9844802065062944,coexpressao_negativa,negativa,0.9844802065062944
Smp_063530.2,Smp_323420.1,-0.9789010384603142,0.9789010384603142,coexpressao_negativa,negativa,0.9789010384603142
Smp_063530.2,Smp_322980.1,-0.97121215866422,0.97121215866422,coexpressao_negativa,negativa,0.97121215866422
Smp_063530.2,Smp_347540.2,-0.977120916192883,0.977120916192883,coexpressao_negativa,negativa,0.977120916192883
Smp_082410.1,Smp_347560.1,-0.9889738390697163,0.9889738390697163,coexpressao_negativa,negativa,0.9889738390697163
Smp_082410.1,Smp_130520.4,-0.9803195372340318,0.9803195372340318,coexpressao_negativa,negativa,0.9803195372340318
Smp_082410.1,Smp_317240.1,-0.9879048919914014,0.9879048919914014,coexpressao_negativa,negativa,0.9879048919914014
Smp_082410.1,Smp_200460.1,-0.9994101046905766,0.9994101046905766,coexpressao_negativa,negativa,0.9994101046905766
Smp_082410.1,Smp_336340.1,-0.9739917614637017,0.9739917614637017,coexpressao_negativa,negativa,0.9739917614637017
Smp_181180.2,Smp_347540.2,-0.9761314441326512,0.9761314441326512,coexpressao_negativa,negativa,0.9761314441326512
Smp_181180.2,Smp_328360.1,-0.9813043469357887,0.9813043469357887,coexpressao_negativa,negativa,0.9813043469357887
Smp_181180.2,Smp_150000.1,-0.9805247105181378,0.9805247105181378,coexpressao_negativa,negativa,0.9805247105181378
Smp_141010.2,Smp_167630.2,-0.9774214714528908,0.9774214714528908,coexpressao_negativa,negativa,0.9774214714528908
Smp_141010.2,Smp_181180.1,-0.9991578105027276,0.9991578105027276,coexpressao_negativa,negativa,0.9991578105027276
Smp_141010.2,Smp_127680.1,-0.9914407996029685,0.9914407996029685,coexpressao_negativa,negativa,0.9914407996029685
Smp_141010.2,Smp_141010.3,-0.9879491001002849,0.9879491001002849,coexpressao_negativa,negativa,0.9879491001002849
Smp_004690.2,Smp_323420.1,-0.9775324481925718,0.9775324481925718,coexpressao_negativa,negativa,0.9775324481925718
Smp_004690.2,Smp_055870.2,-0.9859476421488494,0.9859476421488494,coexpressao_negativa,negativa,0.9859476421488494
Smp_167630.2,Smp_328620.2,-0.9729350717056517,0.9729350717056517,coexpressao_negativa,negativa,0.9729350717056517
Smp_167630.2,Smp_056460.1,-0.9749029026870645,0.9749029026870645,coexpressao_negativa,negativa,0.9749029026870645
Smp_167630.2,Smp_058140.1,-0.9962093778892802,0.9962093778892802,coexpressao_negativa,negativa,0.9962093778892802
Smp_041500.2,Smp_323420.1,-0.9791778965266743,0.9791778965266743,coexpressao_negativa,negativa,0.9791778965266743
Smp_041500.2,Smp_302310.2,-0.9703873008255736,0.9703873008255736,coexpressao_negativa,negativa,0.9703873008255736
Smp_041500.2,Smp_347540.2,-0.9713324894237658,0.9713324894237658,coexpressao_negativa,negativa,0.9713324894237658
Smp_181080.1,Smp_074390.1,-0.9894099750592095,0.9894099750592095,coexpressao_negativa,negativa,0.9894099750592095
Smp_181080.1,Smp_328910.1,-0.9953967921044914,0.9953967921044914,coexpressao_negativa,negativa,0.9953967921044914
Smp_181080.1,Smp_028210.2,-0.9809940685022088,0.9809940685022088,coexpressao_negativa,negativa,0.9809940685022088
Smp_246970.2,Smp_074390.1,-0.99218430871267,0.99218430871267,coexpressao_negativa,negativa,0.99218430871267
Smp_246970.2,Smp_328910.1,-0.9996008504441926,0.9996008504441926,coexpressao_negativa,negativa,0.9996008504441926
Smp_246970.2,Smp_028210.2,-0.9832769631598892,0.9832769631598892,coexpressao_negativa,negativa,0.9832769631598892
Smp_152580.1,Smp_074390.1,-0.972968627026083,0.972968627026083,coexpressao_negativa,negativa,0.972968627026083
Smp_152580.1,Smp_328910.1,-0.9842846218730236,0.9842846218730236,coexpressao_negativa,negativa,0.9842846218730236
Smp_152580.1,Smp_341710.1,-0.9863720504295524,0.9863720504295524,coexpressao_negativa,negativa,0.9863720504295524
Smp_007630.2,Smp_086330.2,-0.979697407324632,0.979697407324632,coexpressao_negativa,negativa,0.979697407324632
Smp_048050.2,Smp_129410.1,-0.9893598611019975,0.9893598611019975,coexpressao_negativa,negativa,0.9893598611019975
Smp_048050.2,Smp_341710.1,-0.9929075696140569,0.9929075696140569,coexpressao_negativa,negativa,0.9929075696140569
Smp_318260.2,Smp_331600.1,-0.9828912468005707,0.9828912468005707,coexpressao_negativa,negativa,0.9828912468005707
Smp_318260.2,Smp_337670.1,-0.9732710943247931,0.9732710943247931,coexpressao_negativa,negativa,0.9732710943247931
Smp_212300.2,Smp_193680.1,-0.9813261450832856,0.9813261450832856,coexpressao_negativa,negativa,0.9813261450832856
Smp_212300.2,Smp_341710.1,-0.985282959205411,0.985282959205411,coexpressao_negativa,negativa,0.985282959205411
Smp_019690.1,Smp_302310.2,-0.9925427559305169,0.9925427559305169,coexpressao_negativa,negativa,0.9925427559305169
Smp_019690.1,Smp_347540.2,-0.9964533663666715,0.9964533663666715,coexpressao_negativa,negativa,0.9964533663666715
Smp_019690.1,Smp_150000.1,-0.9771838156342398,0.9771838156342398,coexpressao_negativa,negativa,0.9771838156342398
Smp_137840.2,Smp_346960.1,-0.9936681081748516,0.9936681081748516,coexpressao_negativa,negativa,0.9936681081748516
Smp_137840.2,Smp_179390.1,-0.9907699156917779,0.9907699156917779,coexpressao_negativa,negativa,0.9907699156917779
Smp_328620.2,Smp_181180.1,-0.9975882399857351,0.9975882399857351,coexpressao_negativa,negativa,0.9975882399857351
Smp_328620.2,Smp_152290.1,-0.9753717073223485,0.9753717073223485,coexpressao_negativa,negativa,0.9753717073223485
Smp_328620.2,Smp_127680.1,-0.989163417365322,0.989163417365322,coexpressao_negativa,negativa,0.989163417365322
Smp_328620.2,Smp_141010.3,-0.9913469400720234,0.9913469400720234,coexpressao_negativa,negativa,0.9913469400720234
Smp_181180.1,Smp_056460.1,-0.9863220355844413,0.9863220355844413,coexpressao_negativa,negativa,0.9863220355844413
Smp_181180.1,Smp_058140.1,-0.9884481296876408,0.9884481296876408,coexpressao_negativa,negativa,0.9884481296876408
Smp_179970.1,Smp_344420.1,-0.9840250038156165,0.9840250038156165,coexpressao_negativa,negativa,0.9840250038156165
Smp_179970.1,Smp_140200.2,-0.9970818358124097,0.9970818358124097,coexpressao_negativa,negativa,0.9970818358124097
Smp_323420.1,Smp_127870.1,-0.9860645992643924,0.9860645992643924,coexpressao_negativa,negativa,0.9860645992643924
Smp_323420.1,Smp_244860.1,-0.9796926931107444,0.9796926931107444,coexpressao_negativa,negativa,0.9796926931107444
Smp_302310.2,Smp_029210.2,-0.9770346637769589,0.9770346637769589,coexpressao_negativa,negativa,0.9770346637769589
Smp_327460.1,Smp_347560.1,-0.9807998943492241,0.9807998943492241,coexpressao_negativa,negativa,0.9807998943492241
Smp_314280.1,Smp_173380.1,-0.9912594927727041,0.9912594927727041,coexpressao_negativa,negativa,0.9912594927727041
Smp_000790.1,Smp_347560.1,-0.9934738759473942,0.9934738759473942,coexpressao_negativa,negativa,0.9934738759473942
Smp_000790.1,Smp_317240.1,-0.9869378223333057,0.9869378223333057,coexpressao_negativa,negativa,0.9869378223333057
Smp_000790.1,Smp_200460.1,-0.9832773000397126,0.9832773000397126,coexpressao_negativa,negativa,0.9832773000397126
Smp_056460.1,Smp_127680.1,-0.9811530741593917,0.9811530741593917,coexpressao_negativa,negativa,0.9811530741593917
Smp_054620.3,Smp_020450.1,-0.998779653780326,0.998779653780326,coexpressao_negativa,negativa,0.998779653780326
Smp_054620.3,Smp_058050.1,-0.9874673752191174,0.9874673752191174,coexpressao_negativa,negativa,0.9874673752191174
Smp_054620.3,Smp_141290.1,-0.9718727573518173,0.9718727573518173,coexpressao_negativa,negativa,0.9718727573518173
Smp_127870.1,Smp_055870.2,-0.9884881582856274,0.9884881582856274,coexpressao_negativa,negativa,0.9884881582856274
Smp_244860.1,Smp_055870.2,-0.995650765158882,0.995650765158882,coexpressao_negativa,negativa,0.995650765158882
Smp_244860.1,Smp_203090.1,-0.9779189577258618,0.9779189577258618,coexpressao_negativa,negativa,0.9779189577258618
Smp_154900.1,Smp_314730.1,-0.9741601695095484,0.9741601695095484,coexpressao_negativa,negativa,0.9741601695095484
Smp_140260.1,Smp_071590.1,-0.9935033567023361,0.9935033567023361,coexpressao_negativa,negativa,0.9935033567023361
Smp_140260.1,Smp_244440.1,-0.9892578010916834,0.9892578010916834,coexpressao_negativa,negativa,0.9892578010916834
Smp_046060.2,Smp_345970.1,-0.9860924048608566,0.9860924048608566,coexpressao_negativa,negativa,0.9860924048608566
Smp_058140.3,Smp_346960.1,-0.9804040986465464,0.9804040986465464,coexpressao_negativa,negativa,0.9804040986465464
Smp_058140.3,Smp_179390.1,-0.9890423917710264,0.9890423917710264,coexpressao_negativa,negativa,0.9890423917710264
Smp_337670.1,Smp_086330.2,-0.9782635893353417,0.9782635893353417,coexpressao_negativa,negativa,0.9782635893353417
Smp_314730.1,Smp_055870.2,-0.9706869142151854,0.9706869142151854,coexpressao_negativa,negativa,0.9706869142151854
Smp_347560.1,Smp_340300.2,-0.9908214060334025,0.9908214060334025,coexpressao_negativa,negativa,0.9908214060334025
Smp_214020.2,Smp_193680.1,-0.9748288849537454,0.9748288849537454,coexpressao_negativa,negativa,0.9748288849537454
Smp_214020.2,Smp_341710.1,-0.9874351401433655,0.9874351401433655,coexpressao_negativa,negativa,0.9874351401433655
Smp_130520.4,Smp_340300.2,-0.9711046263197562,0.9711046263197562,coexpressao_negativa,negativa,0.9711046263197562
Smp_130520.4,Smp_150000.1,-0.9774726661636732,0.9774726661636732,coexpressao_negativa,negativa,0.9774726661636732
Smp_317240.1,Smp_340300.2,-0.9933361250579187,0.9933361250579187,coexpressao_negativa,negativa,0.9933361250579187
Smp_340300.2,Smp_200460.1,-0.9884692099903662,0.9884692099903662,coexpressao_negativa,negativa,0.9884692099903662
Smp_340300.2,Smp_336340.1,-0.977035157796625,0.977035157796625,coexpressao_negativa,negativa,0.977035157796625
Smp_200460.1,Smp_328360.1,-0.9839558601439091,0.9839558601439091,coexpressao_negativa,negativa,0.9839558601439091
Smp_200460.1,Smp_150000.1,-0.9873033989266506,0.9873033989266506,coexpressao_negativa,negativa,0.9873033989266506
Smp_029210.2,Smp_203090.1,-0.9709551605394633,0.9709551605394633,coexpressao_negativa,negativa,0.9709551605394633
